Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.000385754,0.001812068,0.005285692,0.014400048,0.039558407,0.093103183,0.179311911,0.402013257,0.780966177,1.560372179,2.189108702,3.670504233,4.783136634,6.121209584,7.235907214,8.859077254,11.44554452,14.2264676,17.15792045,20.70459747,23.59418858,26.1183556,28.25075451,30.53076619,33.17308308,35.89687178,38.6071055,42.39934704,47.58328541,54.43219285
IDA & IBRD total,IBT,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.937789837,10.13861817,18.26650041,23.08126598,30.87848387,46.79855928,180.5144527,680.9555642,958.6749272,1326.466647,1618.302957
IDA & IBRD total,IBT,Mobile cellular subscriptions,IT.CEL.SETS,704927,1431271,2833835,5981059,11980748,21502304,39853465,66090121,121157258,221769226,350776868,494718954,680120909,955075746,1322417149,1780754424,2309745093,2913494041,3480435563,4113460827,4659699911,4998074023,5371789946,5651725351,5800445669,6100149622,6334087020,6472553799,6801485074,6851906078
IDA & IBRD total,IBT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.015955739,0.03210525,0.062531034,0.129886045,0.25388319,0.448640496,0.819500099,1.33815808,2.417629487,4.362438122,6.80384321,9.463875673,12.83167006,17.76231216,24.26728082,32.3015945,41.23364428,51.33377854,60.5234768,70.60404199,78.96613963,83.60396688,88.70178349,92.17492952,93.39957748,97.00543674,99.4890519,102.8104559,104.2893488,103.8426747
IDA & IBRD total,IBT,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,1057860,5210160,15069317,34426703,54242548,81249539,115478099,153863220,196406449,237303102,289150214,327380981,358150114,385479390,480355508,544828141,641137477,674247933,736542222,807196454
IDA & IBRD total,IBT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.133271094,0.357298308,0.795200124,1.093536512,1.6077706,2.121381642,2.773451167,3.512439639,4.179838126,5.214282744,5.625951417,6.009485505,6.407015487,7.802777187,8.74120241,10.16752811,10.91542954,11.31660178,12.27803755
IDA & IBRD total,IBT,Fixed telephone subscriptions,IT.MLT.MAIN,118151012,131141580,147958077,170859849,198278297,229466819,263997470,300028876,343763163,403363143,462855294,513422927,573957652,649851897.5,696671831,724731913,737246721,732465142,713421281,693940847,675347077,662846043,635432757,603247311,562754844,531288028,517195881,495631694,484743134,471948389
IDA & IBRD total,IBT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.67811001,2.917083742,3.236920484,3.678191982,4.201602874,4.787770994,5.425336835,6.074827199,6.859613474,7.9345849,8.977771873,9.821659989,10.83498432,12.13781387,13.0407298,13.20801358,13.23571283,12.97865915,12.40630745,11.91036104,11.44484679,11.08758261,10.49257778,9.8382719,9.061655202,8.448630973,8.14833673,7.945222746,7.462269689,7.181211634
IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,1.67E-05,8.28E-05,0.00082721,0.007211882,0.025469939,0.04330186,0.076698706,..,0.71876222,1.416313453,2.725475254,3.508013556,4.444492546,5.477430755,6.233094391,6.963127592,7.932915141,9.351859771,10.59306658,12.16474066,14.25430821,16.53199397,18.91860563,20.2867485,22.11053415,25.35513713,27.9969172,32.86807116
IDA blend,IDB,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.765267676,1.089311365,2.1762976,2.791935014,3.932984114,5.205924141,37.10404174,142.7360858,149.1437858,107.0317031,116.8304761
IDA blend,IDB,Mobile cellular subscriptions,IT.CEL.SETS,8647,14851,27076,44078,66589,107570,196515,300356,584799,1050452,2765832,6095564,9664896,20140794,40817910,82455578,128800825,191642532,222790761,256469329,285871455,319136316,347914856,370480601,379375268,397506667,403511611,443696373,485499653,523311167
IDA blend,IDB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.003033311,0.005070745,0.009005835,0.014278613,0.021020728,0.033093005,0.059434096,0.087797863,0.166729501,0.292272402,0.751454952,1.617938939,2.500675908,5.09205935,10.08156938,19.89046112,30.33967527,44.07664833,50.03609538,56.24264335,61.22685791,66.76349389,71.10257341,73.97556163,74.02330149,75.80386308,75.21983333,80.87087313,86.54595159,91.26518364
IDA blend,IDB,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64385,..,198547,388274,707167,1154327,..,1999012,2256952,3234494,4041846,6144440,6741559,7393442,7963233,9184289
IDA blend,IDB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.016309957,..,0.047976208,0.090132299,0.158808089,0.253142204,..,0.418194417,0.461248184,0.645846259,0.7961847,1.182971193,1.268802514,1.382475695,1.433285956,1.601735019
IDA blend,IDB,Fixed telephone subscriptions,IT.MLT.MAIN,3402630,3666314,4018499,4395728,4792276,5093205,5345795,5559848,5899264,6253724,6556730,7146275,7750593,8366607,9333634,9901008,9583704,9212880,11388170,10763049,10130670,9966535,10432308,9655301,8424072,8510093,8162551,7975110,8006994,8175658
IDA blend,IDB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.192583596,1.251225489,1.335968577,1.42395067,1.51281942,1.566881648,1.602885013,1.625213992,1.681913518,1.740004242,1.781412331,1.89682802,2.005372969,2.115272089,2.305303696,2.388384382,2.257489168,2.118907884,2.557434827,2.360318614,2.169748262,2.085004636,2.132027226,1.927918256,1.643696029,1.622860641,1.521606092,1.491239904,1.427339671,1.42583032
IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.000196528,0.000900997,..,0.014039887,0.030325098,0.072137674,0.133968197,0.200189174,0.354222033,0.535937649,0.760758745,1.035407378,1.481868514,2.379694487,2.535353115,3.135950745,4.000151319,4.688205989,5.588383597,6.714852538,9.410614719,11.78193974,14.99184186,18.28554264,21.03386797,23.56396793,25.34959008
IDA only,IDX,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.443899858,0.639259868,1.217610034,1.535802349,2.060092208,2.944074447,11.57503463,27.47403696,35.72044862,38.50697832,49.82883364
IDA only,IDX,Mobile cellular subscriptions,IT.CEL.SETS,0,3535,15410,32108,63061,127204,258307,589913,1209513,2666721,5222715,9352205,16109990,27548916,47723999,87868482,146479747,212901613,268939858,341321250,426826445,496937197,576810465,661982102,727931590,750022950,780272628,776616885,889957873,929737449
IDA only,IDX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.000646758,0.002746135,0.005574516,0.00996881,0.019600895,0.03881796,0.08649015,0.173037936,0.372281747,0.711468591,1.243276288,2.090243147,3.513515975,5.930978327,10.78909526,17.25021439,24.50565186,30.25337896,37.5416893,46.01532826,52.40419825,59.51879082,66.83756478,71.89052529,72.45243207,73.70781105,82.46715125,80.37250836,82.08864626
IDA only,IDX,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,286685,417137,815890,1141627,1530045,2172901,3784435,6065248,8533639,10809891,12353228,13509569,15136437,18259880
IDA only,IDX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.040171708,0.055997274,0.111741372,0.133662623,0.196026429,0.264656811,0.417700756,0.666624104,0.848794199,1.051625083,1.223501524,1.558311554,1.376707382,1.647127289
IDA only,IDX,Fixed telephone subscriptions,IT.MLT.MAIN,2765637,2919881,3136673,3406020,3899856,4391470,4815233,5413315,6025760,6732494,7426654,8455858,9568205,10519022.5,11321657,12186754,13103961,13608167,14024810,14895735,14902369,15186895,15314564,14548035,13889416,14180076,13021257,10627744,13646174,13638781
IDA only,IDX,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.488680361,0.500060002,0.522806652,0.55271788,0.616497129,0.676682679,0.723625465,0.793673689,0.862070166,0.939875085,1.01170197,1.124116448,1.246434236,1.381073278,1.448941356,1.545420107,1.602604003,1.626214152,1.577924773,1.638371638,1.606595396,1.601524421,1.580249296,1.468694932,1.37179657,1.369799408,1.252944016,1.175737352,1.26180744,1.232886337
IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,5.59E-06,0.000158516,0.000876333,0.005934768,0.018228361,0.034987504,0.07369152,0.155612584,0.37336867,0.709230166,1.268855846,1.679816486,2.178579052,2.87662183,3.66577183,4.062911271,4.792224697,5.86674111,6.731127142,7.866268846,9.310254969,11.86454648,14.24304495,16.77211685,19.57047775,22.55450961,25.14957877,28.13114508
IDA total,IDA,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.552612133,0.791728976,1.542727092,1.960907653,2.695219889,3.704554547,20.16294631,66.25941482,74.06990971,61.56496675,72.13333834
IDA total,IDA,Mobile cellular subscriptions,IT.CEL.SETS,8647,18386,42486,76186,129650,234774,454822,890269,1794312,3717173,7988547,15447769,25774886,47689710,88541909,170324060,275280572,404544145,491730619,597790579,712697900,816073513,924725321,1032462703,1107306858,1147529617,1183784239,1220313258,1375457526,1453048616
IDA total,IDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00101339,0.002190248,0.004929904,0.008611724,0.013656557,0.024103514,0.045661411,0.086926966,0.170930102,0.345550006,0.724822193,1.368304861,2.227321188,4.042811835,7.320338513,13.85911583,21.61306414,31.03333006,36.85641384,43.78821467,51.10851358,57.21661448,63.40521579,69.23475982,72.60725912,73.57930551,74.21633193,81.87951814,82.44839997,85.17293609
IDA total,IDA,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119075,..,485232,805411,1523057,2295954,3054476,4171913,6041387,9299742,12575485,16954331,19094787,20903011,23099670,27444169
IDA total,IDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.014039534,..,0.043036337,0.068504452,0.129573176,0.175248903,0.281614509,0.321154503,0.43297196,0.65924752,0.831142726,1.09571532,1.239121235,1.491225672,1.395700445,1.631652867
IDA total,IDA,Fixed telephone subscriptions,IT.MLT.MAIN,6168267,6586195,7155172,7801748,8692132,9484675,10161028,10973163,11925024,12986218,13983384,15602133,17318798,18885629.5,20655291,22087762,22687665,22821047,25412980,25658784,25033039,25153430,25746872,24203336,22313488,22690169,21183808,18602854,21653168,21814439
IDA total,IDA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.724607996,0.751056554,0.794347444,0.843495452,0.915577313,0.973761996,1.017178475,1.0714332,1.136003977,1.207204428,1.268749755,1.381977819,1.50058354,1.632026345,1.741224388,1.83587266,1.826415653,1.794679983,1.904863648,1.879517629,1.795152495,1.763559391,1.765373931,1.622907464,1.463173659,1.454887832,1.344409577,1.293015232,1.318344361,1.298753474
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00054023,0.002986272,0.008650262,0.02554418,0.056100989,0.140349905,0.269228878,0.629001226,1.264988959,2.467243792,3.55313008,5.907808132,8.019486705,10.35992927,12.2625705,15.11109118,19.95679683,25.70993232,31.68678005,36.64806009,40.86332706,45.0866825,48.06391586,50.78489503,53.37475342,56.72490813,59.06063649,63.7491863,67.9623829,73.85884898
Late-demographic dividend,LTE,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.89986168,20.97351308,36.94469812,46.1398902,63.0291387,100.2800533,324.8342631,1128.658889,1785.396841,2585.53076,3199.013419
Late-demographic dividend,LTE,Mobile cellular subscriptions,IT.CEL.SETS,537911,1009765,2104916,4383855,9126630,15967630,28490518,46865168,83338597,150846229,243561355,347575672,465446531,630154673,807211192,979352996,1191514177,1419716297,1629855983,1830347611,2012917476,2197851746,2366518965,2467487932,2448042610,2527455007,2615770997,2808684377,2918466531,2884104568
Late-demographic dividend,LTE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.028198886,0.052336561,0.108010415,0.222876883,0.459772858,0.797433013,1.410927322,2.30238279,4.063091358,7.301112461,11.70724142,16.59594128,22.08021739,29.56488963,37.66355516,45.4041618,54.88294166,64.96919934,74.09906475,82.6757754,90.3409616,98.00475043,104.8583257,108.6526704,107.1418732,109.9803145,113.1700414,122.2499227,124.9344878,122.9038972
Late-demographic dividend,LTE,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,143827,833189,4608870,13851798,31723248,47534492,69293663,96093112,124539437,156703747,189222451,230611710,258875194,281816667,301725936,385464311,437059320,521640326,543560186,593454381,639830646
Late-demographic dividend,LTE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.009424406,0.048144672,0.232619505,0.670572407,1.523320808,2.242919428,3.260056864,4.475509455,5.762593149,7.203567462,8.641861426,10.46588867,11.67317041,12.62501286,13.43275633,17.10704307,19.28705745,22.88785307,23.72967905,25.68628393,27.56798125
Late-demographic dividend,LTE,Fixed telephone subscriptions,IT.MLT.MAIN,67014981,73647029,83816420,98582770,117804065,139381506,164070554,189886189,221279024,267806573,313890068,354213400,405128438,466406631,497123500,526624216,531773633,514059129,489536529,465928348,451912194,441674711,427719320,407318162,384881793,351496477,340016415,328153194,318657642,303521189
Late-demographic dividend,LTE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.51247575,3.816669974,4.300196516,5.010816334,5.934302318,6.960420775,8.125216518,9.328691486,10.78824125,12.96211327,15.08772525,16.91287757,19.21880041,21.88865985,24.1375829,24.41201653,24.49129595,23.52156436,22.25394605,21.04319836,20.28209435,19.69338101,18.95302304,17.93363192,16.84290187,15.29510633,14.71064241,14.28309386,13.64020383,12.93339175
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.002226482,0.009637491,0.02112127,0.043406891,0.105625846,0.309551535,0.608914643,1.228739337,2.046568508,3.875832027,5.613683503,8.842317922,11.25331778,14.38350631,16.60141266,20.7376668,23.71184669,26.5140438,31.03929555,34.70214119,39.33849068,43.15839864,46.22867538,48.77231473,54.39036682,57.52878516,62.34462975,65.43800537,68.72758685,73.68558357
Latin America & Caribbean,LCN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.32616759,30.59989206,48.88784821,61.76699236,77.12998833,106.4372316,306.3006558,1012.758243,1235.097541,1669.136114,1963.726579
Latin America & Caribbean,LCN,Mobile cellular subscriptions,IT.CEL.SETS,297650,647522,1135572,2255194,3928099,6648040,12754452,21248433,40120477,63763645,84724348,101590245,126313264,174822263,240755475,306543468,382524993,460658973,514300801,573298953,631242627,665970257,707502300,712256783,694215598,690844178,675948456,670708069,663104993,668496319
Latin America & Caribbean,LCN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.066240528,0.14153096,0.243965085,0.476462749,0.815592998,1.357749257,2.563148741,4.204315411,7.819767198,12.24836398,16.04760104,18.98100864,23.29235256,31.82649008,43.28533127,54.4512905,67.13374643,79.90037096,88.15746727,97.15996975,105.8080264,110.3821551,116.0146676,115.5720082,111.4988464,109.8810678,106.4822384,104.8255087,102.5086876,102.4188278
Latin America & Caribbean,LCN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,138033,615622,1527181,2475357,6154798,8388283,12978925,20011773,27808515,33700979,39176294,46277176,51786998,56674718,61640205,67115545,71531173,76734548,81969242,87235233,96775118
Latin America & Caribbean,LCN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.035413322,0.143386815,0.32063166,0.49693311,1.211335223,1.587966436,2.430825219,3.621900514,4.974735509,5.960544261,6.753784523,8.096880673,8.58546651,9.291790882,10.00013985,10.77769583,11.37727134,12.08800221,13.16595135,13.48778135,14.82907212
Latin America & Caribbean,LCN,Fixed telephone subscriptions,IT.MLT.MAIN,29876740,32960032,35946075,40058381,43627654,48338306,53805225,59446364,66858482,76266472,85279015,88420982,91757479,95295053,98845706,99621342,102281212,106627389,106531768,106763737,107942565,110152512,109410942,108529867,109860578,109517660,105252960,102779314,95779772,94223898
